postcode,lsoa,easting,northing,children,hh_with_ch,hh_total,idaci_decile,idaci_score,catchment_2026
BN2 0HN,E01016946,532243,104715,3,2,112,9,0.048,VarndeanStringer
BN2 0HP,E01016946,532264,104678,7,5,112,9,0.048,VarndeanStringer
BN2 0HQ,E01016946,532301,104700,7,5,112,9,0.048,VarndeanStringer
BN2 0HR,E01016946,532201,104686,8,5,98,9,0.048,VarndeanStringer
BN2 0JB,E01016941,531461,104214,1,1,183,1,0.345,Longhill
BN2 0JF,E01016949,531668,104318,1,0,156,4,0.185,VarndeanStringer
BN2 0JG,E01016941,531661,104177,0,0,170,1,0.345,VarndeanStringer
BN2 0JH,E01016949,531688,104250,9,5,156,4,0.185,VarndeanStringer
BN2 0JJ,E01016949,531712,104256,9,5,156,4,0.185,VarndeanStringer
BN2 0JL,E01016945,531778,104147,1,1,108,4,0.182,VarndeanStringer
BN2 0JN,E01016949,531842,104225,2,1,142,4,0.185,VarndeanStringer
BN2 0JP,E01016949,531822,104276,17,9,105,4,0.185,VarndeanStringer
BN2 0JQ,E01016949,531770,104243,6,4,95,4,0.185,VarndeanStringer
BN2 0JR,E01016949,531780,104185,1,0,95,4,0.185,VarndeanStringer
BN2 0JT,E01016949,531792,104249,0,0,95,4,0.185,VarndeanStringer
BN2 0JU,E01016949,531806,104224,1,0,95,4,0.185,VarndeanStringer
BN2 0JW,E01016949,531802,104198,0,0,95,4,0.185,VarndeanStringer
BN2 0JX,E01016949,531780,104185,1,0,95,4,0.185,VarndeanStringer
BN2 0QU,E01016948,532098,104627,8,5,114,5,0.157,VarndeanStringer
BN2 0RQ,E01016948,531677,104383,3,2,122,5,0.157,VarndeanStringer
BN2 0TG,E01016949,532152,104220,8,4,119,4,0.185,VarndeanStringer
BN2 0YQ,E01016867,532856,104248,0,0,128,2,0.285,Longhill
BN2 0YR,E01016867,532867,104190,10,5,128,2,0.285,Longhill
BN2 0YS,E01016867,532888,104179,12,7,128,2,0.285,Longhill
BN2 0YT,E01016863,532847,104115,10,9,121,2,0.315,Longhill
BN2 1AA,E01016944,532231,103855,1,1,141,6,0.112,Longhill
BN2 1AB,E01016945,531869,103843,1,1,142,4,0.182,Longhill
BN2 1AD,E01016945,531905,103835,3,3,142,4,0.182,Longhill
BN2 1AE,E01016944,531998,103804,0,0,158,6,0.112,Longhill
BN2 1AF,E01016944,531938,103866,0,0,158,6,0.112,Longhill
BN2 1AG,E01016944,531975,103850,1,1,158,6,0.112,Longhill
BN2 1AH,E01016944,532001,103837,0,0,158,6,0.112,Longhill
BN2 1AJ,E01016944,532076,103787,8,7,67,6,0.112,Longhill
BN2 1AL,E01016944,532153,103778,6,4,93,6,0.112,Longhill
BN2 1AN,E01016944,532049,103828,3,3,67,6,0.112,Longhill
BN2 1AP,E01016944,532133,103844,17,10,93,6,0.112,Longhill
