site,beta,gamma,w_spec,entry_year,regime,natural_intake,mean_travel,site_label,w_label,regime_label
elm,1.7,0,W_equal,2026,optionZ,370.05144617723215,30.750646454125274,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0,W_equal,2030,optionZ,301.6610025656367,30.295395156996005,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0,W_equal,2035,optionZ,270.68006919742993,29.83187470955255,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0,W_pan,2026,optionZ,360.1236902626111,30.608164887771792,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0,W_pan,2030,optionZ,303.9562160955837,30.32086126893758,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0,W_pan,2035,optionZ,280.52821335988654,30.13117299217073,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0,W_prefs,2026,optionZ,203.51016572306827,28.16421472380116,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0,W_prefs,2030,optionZ,162.37279160017047,27.910383136829672,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0,W_prefs,2035,optionZ,144.84184774809376,27.61922003418033,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0,W_wprefs,2026,optionZ,184.06311561769502,27.827852860453948,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0,W_wprefs,2030,optionZ,134.52388841599475,27.38925958339803,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0,W_wprefs,2035,optionZ,121.24917078138587,27.153879308652957,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0,W_att8,2026,optionZ,191.22570246181644,27.69974442524091,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,0,W_att8,2030,optionZ,133.7105932465871,27.16357144447798,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,0,W_att8,2035,optionZ,119.77651784949198,26.950724646835464,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,0.8,W_equal,2026,optionZ,363.7292631501057,30.543476681506476,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0.8,W_equal,2030,optionZ,290.79423786222816,29.698817538895725,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0.8,W_equal,2035,optionZ,259.69784674186945,29.174348893025346,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,0.8,W_pan,2026,optionZ,362.6821139708227,30.596648641885317,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0.8,W_pan,2030,optionZ,290.5983203183151,29.74875455002064,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0.8,W_pan,2035,optionZ,265.4130365899415,29.490467805712402,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,0.8,W_prefs,2026,optionZ,208.3226105543991,28.479206318027078,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0.8,W_prefs,2030,optionZ,159.68739607352398,28.047976162217388,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0.8,W_prefs,2035,optionZ,143.19695669164636,27.89034537839013,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,0.8,W_wprefs,2026,optionZ,190.86664105816638,28.23942688673624,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0.8,W_wprefs,2030,optionZ,132.05537776622742,27.908916205674082,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0.8,W_wprefs,2035,optionZ,118.84321243111866,27.778953711239414,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,0.8,W_att8,2026,optionZ,202.70689670904744,28.206523248700837,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,0.8,W_att8,2030,optionZ,133.68344545099265,27.765851123654315,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,0.8,W_att8,2035,optionZ,116.6041269394718,27.648785140467403,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,1.6,W_equal,2026,optionZ,365.6776034909205,31.471880087182846,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,1.6,W_equal,2030,optionZ,284.5644680894389,30.305492178881725,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,1.6,W_equal,2035,optionZ,249.80849834477408,29.567129871891222,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,1.6,W_pan,2026,optionZ,373.1678268689941,31.5407539658832,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,1.6,W_pan,2030,optionZ,285.12618604345295,30.50906497196779,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,1.6,W_pan,2035,optionZ,256.74261787105917,30.072369945721288,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,1.6,W_prefs,2026,optionZ,235.04966236587063,30.11501471605661,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,1.6,W_prefs,2030,optionZ,171.79053987412667,29.508716505310165,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,1.6,W_prefs,2035,optionZ,150.8141895180883,29.315879289099982,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,1.6,W_wprefs,2026,optionZ,219.96625418340676,29.902573557556796,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,1.6,W_wprefs,2030,optionZ,144.99289707982922,29.719350423301176,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,1.6,W_wprefs,2035,optionZ,128.21361780892468,29.56950599023177,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,1.6,W_att8,2026,optionZ,230.72863209111856,29.813292190341926,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,1.6,W_att8,2030,optionZ,147.99087091306353,29.543642331981577,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,1.6,W_att8,2035,optionZ,126.7065998858959,29.53896986454077,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,2.4,W_equal,2026,optionZ,370.2377991731125,32.938148050761036,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,2.4,W_equal,2030,optionZ,278.9973887613919,31.918848551166228,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,2.4,W_equal,2035,optionZ,244.24149035763773,31.098478971135943,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.7,2.4,W_pan,2026,optionZ,376.39757077546335,32.95650186807891,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,2.4,W_pan,2030,optionZ,278.3065828427054,32.14581121287111,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,2.4,W_pan,2035,optionZ,248.83704695231575,31.574645179931686,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.7,2.4,W_prefs,2026,optionZ,267.2935435690834,32.04816673886076,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,2.4,W_prefs,2030,optionZ,193.50399217406942,31.66154826581996,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,2.4,W_prefs,2035,optionZ,170.91465886184187,31.470371698897278,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.7,2.4,W_wprefs,2026,optionZ,254.64032965802647,31.921115908867087,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,2.4,W_wprefs,2030,optionZ,169.19680914002217,31.891541013790373,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,2.4,W_wprefs,2035,optionZ,151.03964351956864,31.778800262931995,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.7,2.4,W_att8,2026,optionZ,262.3559964842158,31.788240421309087,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,2.4,W_att8,2030,optionZ,173.813869676836,31.815101719465453,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.7,2.4,W_att8,2035,optionZ,149.39327531799353,31.740425515089115,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0,W_equal,2026,optionZ,375.6834227391907,30.117465840809135,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0,W_equal,2030,optionZ,307.69819055437324,29.643546893632454,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0,W_equal,2035,optionZ,276.0217992811702,29.163656756483192,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0,W_pan,2026,optionZ,367.3016417614225,29.97921965268362,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0,W_pan,2030,optionZ,309.25623753230684,29.64085609235022,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0,W_pan,2035,optionZ,285.42047480457245,29.456402476103623,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0,W_prefs,2026,optionZ,210.31360228701627,27.374259067841916,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0,W_prefs,2030,optionZ,168.14349696822705,27.098440722605083,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0,W_prefs,2035,optionZ,150.33187072800516,26.807942155212423,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0,W_wprefs,2026,optionZ,188.3661296658401,26.966614309308667,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0,W_wprefs,2030,optionZ,140.34308344936755,26.532432526322815,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0,W_wprefs,2035,optionZ,126.5868182504427,26.301039294385017,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0,W_att8,2026,optionZ,195.5743569027602,26.853578124843104,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0,W_att8,2030,optionZ,139.06831613728482,26.30876238251882,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0,W_att8,2035,optionZ,125.1464141035812,26.09753805830021,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0.8,W_equal,2026,optionZ,370.57727955132435,29.989064598737297,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0.8,W_equal,2030,optionZ,297.64074611684134,29.126298658976637,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0.8,W_equal,2035,optionZ,265.64179496370184,28.580003467467893,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,0.8,W_pan,2026,optionZ,368.3428910631909,30.036686579453196,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0.8,W_pan,2030,optionZ,296.64451221898423,29.131564108097848,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0.8,W_pan,2035,optionZ,271.3058316506638,28.888107831632695,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,0.8,W_prefs,2026,optionZ,216.50709956739794,27.825904506134332,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0.8,W_prefs,2030,optionZ,166.20226549901457,27.343098843693376,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0.8,W_prefs,2035,optionZ,149.0822372255546,27.185923055594237,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,0.8,W_wprefs,2026,optionZ,196.8310414099268,27.534200024390024,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0.8,W_wprefs,2030,optionZ,138.0289312522646,27.150511190312415,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0.8,W_wprefs,2035,optionZ,124.42020658023073,27.031424468578933,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,0.8,W_att8,2026,optionZ,207.72566743759603,27.511996138044033,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0.8,W_att8,2030,optionZ,138.7454588909414,27.030098498292766,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,0.8,W_att8,2035,optionZ,122.25151993769869,26.903100359587924,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,1.6,W_equal,2026,optionZ,370.984467413292,30.989359325050778,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,1.6,W_equal,2030,optionZ,291.34850655275136,29.816924777327873,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,1.6,W_equal,2035,optionZ,255.78682267154528,29.060068734181897,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,1.6,W_pan,2026,optionZ,375.8443705755073,31.06397388996988,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,1.6,W_pan,2030,optionZ,291.80720985895425,30.008897077657803,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,1.6,W_pan,2035,optionZ,262.4117676194975,29.54449601721921,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,1.6,W_prefs,2026,optionZ,240.9952876986084,29.608380360903574,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,1.6,W_prefs,2030,optionZ,177.99343623009202,28.948496116941794,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,1.6,W_prefs,2035,optionZ,156.49125582203501,28.76479496635082,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,1.6,W_wprefs,2026,optionZ,226.13283318105104,29.392607600284393,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,1.6,W_wprefs,2030,optionZ,150.8773064053604,29.141437449748654,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,1.6,W_wprefs,2035,optionZ,133.45558008135808,28.99680794281238,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,1.6,W_att8,2026,optionZ,237.01253937043387,29.311235324917224,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,1.6,W_att8,2030,optionZ,152.56549352022137,29.007015270929177,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,1.6,W_att8,2035,optionZ,131.97675642065283,28.970940005954052,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,2.4,W_equal,2026,optionZ,369.9530002536482,32.54638573337317,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,2.4,W_equal,2030,optionZ,284.4154706468725,31.49214029836474,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,2.4,W_equal,2035,optionZ,249.1693242036532,30.663890785339287,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.8,2.4,W_pan,2026,optionZ,377.62363144088425,32.55865062414001,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,2.4,W_pan,2030,optionZ,283.4938118088179,31.71500458639766,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,2.4,W_pan,2035,optionZ,253.41098713094436,31.12882018368936,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.8,2.4,W_prefs,2026,optionZ,270.64368770847244,31.679845029413052,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,2.4,W_prefs,2030,optionZ,198.82686214157786,31.28454719499605,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,2.4,W_prefs,2035,optionZ,175.41288831320043,31.085622051277703,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.8,2.4,W_wprefs,2026,optionZ,259.0095507591561,31.554026120101664,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,2.4,W_wprefs,2030,optionZ,173.8929218673499,31.51645078467079,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,2.4,W_wprefs,2035,optionZ,155.29504098662082,31.415904742901724,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.8,2.4,W_att8,2026,optionZ,266.7358837329093,31.421909063562932,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,2.4,W_att8,2030,optionZ,177.34802156709958,31.493097652689755,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.8,2.4,W_att8,2035,optionZ,153.6225371814022,31.385620634728898,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0,W_equal,2026,optionZ,381.31272791121046,29.536746962473803,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0,W_equal,2030,optionZ,313.75256577162054,29.048537314971597,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0,W_equal,2035,optionZ,281.3661895515082,28.55196078367986,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0,W_pan,2026,optionZ,374.48621884136617,29.405687738948313,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0,W_pan,2030,optionZ,314.58237303942093,29.01560727450809,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0,W_pan,2035,optionZ,290.3394374892292,28.836454293908368,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0,W_prefs,2026,optionZ,217.2395847607485,26.655705104537496,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0,W_prefs,2030,optionZ,174.0444441459644,26.36034069157743,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0,W_prefs,2035,optionZ,155.97540968647294,26.07246874605486,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0,W_wprefs,2026,optionZ,192.72069496534223,26.17317411573565,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0,W_wprefs,2030,optionZ,146.3748169881831,25.755274447919636,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0,W_wprefs,2035,optionZ,132.1239924890765,25.52817865074184,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0,W_att8,2026,optionZ,199.985324417872,26.076480593465845,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0,W_att8,2030,optionZ,144.78341770230207,25.53398982920414,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0,W_att8,2035,optionZ,130.73141531552457,25.326364499365614,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0.8,W_equal,2026,optionZ,377.342075777315,29.484188066925054,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0.8,W_equal,2030,optionZ,304.49524339220557,28.60863569151259,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0.8,W_equal,2035,optionZ,271.6060793894783,28.040863044444645,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,0.8,W_pan,2026,optionZ,375.54819303465894,29.53312490631743,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0.8,W_pan,2030,optionZ,302.7137211741451,28.568715678602786,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0.8,W_pan,2035,optionZ,277.23088560760885,28.340797505688712,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,0.8,W_prefs,2026,optionZ,224.8438262982706,27.235825492632557,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0.8,W_prefs,2030,optionZ,172.92292325228033,26.70327939490208,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0.8,W_prefs,2035,optionZ,155.16741631073924,26.54613350095062,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,0.8,W_wprefs,2026,optionZ,202.855905702325,26.889074383210207,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0.8,W_wprefs,2030,optionZ,144.3496965429732,26.46102511887352,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0.8,W_wprefs,2035,optionZ,130.2566028309824,26.348996923470246,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,0.8,W_att8,2026,optionZ,213.83069927797294,26.896510262538598,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0.8,W_att8,2030,optionZ,143.96882805325973,26.356022652137476,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,0.8,W_att8,2035,optionZ,128.17520756113865,26.223029715028172,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,1.6,W_equal,2026,optionZ,376.1809638586734,30.541260136397636,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,1.6,W_equal,2030,optionZ,298.11706193158744,29.366809962523465,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,1.6,W_equal,2035,optionZ,261.80951990669854,28.593857248997878,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,1.6,W_pan,2026,optionZ,378.952847834269,30.624576817138895,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,1.6,W_pan,2030,optionZ,298.4957312023317,29.546406447185053,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,1.6,W_pan,2035,optionZ,268.13333826513013,29.056316012561894,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,1.6,W_prefs,2026,optionZ,246.88542252718796,29.13641634871557,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,1.6,W_prefs,2030,optionZ,184.37308620463654,28.423648022801004,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,1.6,W_prefs,2035,optionZ,162.42427315632614,28.25061742031565,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,1.6,W_wprefs,2026,optionZ,232.25745139417475,28.9174391941665,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,1.6,W_wprefs,2030,optionZ,156.9977479082004,28.594326690111906,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,1.6,W_wprefs,2035,optionZ,138.92681143350075,28.453955465180588,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,1.6,W_att8,2026,optionZ,243.2385876916157,28.844543344900607,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,1.6,W_att8,2030,optionZ,157.23668027501543,28.50047553389131,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,1.6,W_att8,2035,optionZ,137.48737193211863,28.431527358279833,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,2.4,W_equal,2026,optionZ,369.6239178292593,32.172918901931574,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,2.4,W_equal,2030,optionZ,289.9248379456625,31.080434959408308,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,2.4,W_equal,2035,optionZ,254.20956592906938,30.245508193743223,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,1.9,2.4,W_pan,2026,optionZ,378.7941999401357,32.179415518609844,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,2.4,W_pan,2030,optionZ,288.80460775171906,31.297093026950044,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,2.4,W_pan,2035,optionZ,258.13531899911175,30.697868742000487,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,1.9,2.4,W_prefs,2026,optionZ,274.66663047012474,31.32248985519631,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,2.4,W_prefs,2030,optionZ,204.281170521741,30.912140241649883,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,2.4,W_prefs,2035,optionZ,180.05188669455205,30.705312450186856,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,1.9,2.4,W_wprefs,2026,optionZ,263.31136923855087,31.2004280159009,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,2.4,W_wprefs,2030,optionZ,179.07125970780118,31.162440616634782,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,2.4,W_wprefs,2035,optionZ,159.69413454863863,31.05400404196833,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,1.9,2.4,W_att8,2026,optionZ,271.05078722088507,31.06991638662589,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,2.4,W_att8,2030,optionZ,180.86741144167866,31.17676594443695,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,1.9,2.4,W_att8,2035,optionZ,157.99594609818345,31.031142489301693,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,2,0,W_equal,2026,optionZ,386.9106378924686,29.006249753797995,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0,W_equal,2030,optionZ,319.79501231155126,28.5078196483722,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0,W_equal,2035,optionZ,286.689262367159,27.994298426332207,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0,W_pan,2026,optionZ,381.6433556952348,28.88501613032298,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0,W_pan,2030,optionZ,319.90987896175534,28.443156684360307,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0,W_pan,2035,optionZ,295.2617613871553,28.269283745377113,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0,W_prefs,2026,optionZ,224.242517711447,26.006684841514858,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,2,0,W_prefs,2030,optionZ,180.373579564325,25.69997209119277,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,2,0,W_prefs,2035,optionZ,161.73003453127515,25.41100311280213,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,2,0,W_wprefs,2026,optionZ,197.6189261057695,25.460616591295697,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,2,0,W_wprefs,2030,optionZ,152.5718109598569,25.05673353279608,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,2,0,W_wprefs,2035,optionZ,137.81709594517824,24.834162703653305,Elm Grove,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
elm,2,0,W_att8,2026,optionZ,204.4289679074528,25.3672158706093,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,2,0,W_att8,2030,optionZ,151.1097061039813,24.84137945981091,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,2,0,W_att8,2035,optionZ,136.5387101387084,24.637964580339304,Elm Grove,Attainment 8,Option Z (in force from 2026)
elm,2,0.8,W_equal,2026,optionZ,383.9865527548436,29.026196674696028,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0.8,W_equal,2030,optionZ,311.31346586331006,28.14272352523833,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0.8,W_equal,2035,optionZ,277.5492534617706,27.55379350887311,Elm Grove,All schools equal,Option Z (in force from 2026)
elm,2,0.8,W_pan,2026,optionZ,382.644481556834,29.07675854737049,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0.8,W_pan,2030,optionZ,309.28145530235395,28.082641868508656,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0.8,W_pan,2035,optionZ,283.1454549345072,27.84564377284832,Elm Grove,Proportional to PAN,Option Z (in force from 2026)
elm,2,0.8,W_prefs,2026,optionZ,233.26944359705845,26.706687223713708,Elm Grove,Published first preferences,Option Z (in force from 2026)
elm,2,0.8,W_prefs,2030,optionZ,179.7952059051957,26.126992370940737,Elm Grove,Published first preferences,Option Z (in force from 2026)
