id,time_varndean,time_ds,time_longhill,time_blatchington,time_hove_park,time_patcham,time_cardinal_n,time_baca,time_paca,time_kings,time_peacehaven,time_seahaven,time_priory_lewes,time_seaford_head,time_elm_grove,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,long,lat,lsoa21,oslaua,osward
BN1 3FU,45,48,47,44,35,51,21,49,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,21,35,44,93,21,53,-0.149653,50.828057,E01016950,E06000043,E05015411
BN1 3GJ,32,38,47,44,35,40,15,36,40,51,49,57,60,84,35,cardinal_n,varndean,hove_park,15,32,35,84,15,44.9,-0.143481,50.824005,E01016969,E06000043,E05015415
BN1 3GP,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141648,50.828334,E01033329,E06000043,E05015415
BN1 3GS,45,40,47,44,38,40,15,48,48,53,59,67,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,50.6,-0.147231,50.828261,E01016950,E06000043,E05015411
BN1 3GY,45,40,47,44,38,40,15,48,48,53,59,67,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,50.6,-0.146844,50.828345,E01016950,E06000043,E05015411
BN1 3GZ,45,40,47,44,38,40,15,48,48,53,59,67,71,93,35,cardinal_n,hove_park,ds,15,38,40,93,15,50.6,-0.146688,50.827992,E01016950,E06000043,E05015411
BN1 3HA,45,48,47,44,35,51,29,48,48,51,59,67,71,93,35,cardinal_n,hove_park,blatchington,29,35,44,93,29,52.6,-0.147133,50.826443,E01016953,E06000043,E05015411
BN1 3HB,45,48,47,44,35,51,21,48,48,51,59,67,71,93,36,cardinal_n,hove_park,blatchington,21,35,44,93,21,52,-0.148551,50.826484,E01016953,E06000043,E05015411
BN1 3HD,45,48,47,44,35,51,15,48,48,51,59,67,71,93,35,cardinal_n,hove_park,blatchington,15,35,44,93,15,51.6,-0.147813,50.8272,E01016950,E06000043,E05015411
BN1 3HE,44,38,47,44,35,40,15,48,48,51,59,67,71,93,35,cardinal_n,hove_park,ds,15,35,38,93,15,50,-0.147145,50.826839,E01016950,E06000043,E05015411
BN1 3HF,44,38,47,44,35,40,15,48,48,51,59,67,71,93,35,cardinal_n,hove_park,ds,15,35,38,93,15,50,-0.147083,50.826991,E01016950,E06000043,E05015411
BN1 3HG,45,48,47,44,35,51,21,48,48,51,59,67,71,93,36,cardinal_n,hove_park,blatchington,21,35,44,93,21,52,-0.148758,50.827359,E01016950,E06000043,E05015411
BN1 3HH,45,48,47,44,35,51,21,48,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,21,35,44,93,21,52.9,-0.148712,50.827808,E01016950,E06000043,E05015411
BN1 3HJ,45,48,47,44,35,51,21,48,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,21,35,44,93,21,52.9,-0.14936,50.827935,E01016953,E06000043,E05015411
BN1 3HL,45,40,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,51.5,-0.149091,50.828633,E01016950,E06000043,E05015411
BN1 3HN,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147856,50.828976,E01016950,E06000043,E05015411
BN1 3HP,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147786,50.828603,E01016950,E06000043,E05015411
BN1 3HQ,45,40,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,51.5,-0.148378,50.827983,E01016950,E06000043,E05015411
BN1 3HR,45,40,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,51.5,-0.147471,50.828313,E01016950,E06000043,E05015411
BN1 3JA,44,38,47,44,35,40,15,48,48,51,59,67,71,93,35,cardinal_n,hove_park,ds,15,35,38,93,15,50,-0.145851,50.826531,E01016968,E06000043,E05015415
BN1 3JB,44,38,47,44,38,40,15,48,48,53,59,67,71,93,35,cardinal_n,ds,hove_park,15,38,38,93,15,50.4,-0.146182,50.828218,E01016968,E06000043,E05015415
BN1 3JD,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147038,50.830273,E01016967,E06000043,E05015415
BN1 3JE,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147267,50.829884,E01016950,E06000043,E05015411
BN1 3JF,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.149047,50.829031,E01016950,E06000043,E05015411
BN1 3JG,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.149722,50.829541999999996,E01016950,E06000043,E05015411
BN1 3JH,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.148611,50.830352,E01016951,E06000043,E05015411
BN1 3JJ,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147743,50.829681,E01016950,E06000043,E05015411
BN1 3JL,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147759,50.830347,E01016950,E06000043,E05015411
BN1 3JP,32,38,47,44,38,40,15,48,48,53,66,73,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,50.4,-0.147012,50.828779,E01016950,E06000043,E05015411
BN1 3JS,45,40,47,44,38,40,15,48,48,53,59,67,71,93,35,cardinal_n,hove_park,ds,15,38,40,93,15,50.6,-0.146642,50.827721,E01016950,E06000043,E05015411
BN1 3JU,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.148294,50.830473,E01016951,E06000043,E05015411
BN1 3LB,32,38,47,44,38,40,21,42,48,53,56,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.3,-0.143029,50.826792,E01016969,E06000043,E05015415
BN1 3LD,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143315,50.82569,E01016969,E06000043,E05015415
BN1 3LE,32,38,47,44,35,40,15,36,48,51,56,67,60,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,47.3,-0.14349,50.8245,E01016969,E06000043,E05015415
BN1 3LF,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143751,50.825436,E01016969,E06000043,E05015415
BN1 3LG,32,38,47,44,42,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.8,-0.143628,50.82601,E01016969,E06000043,E05015415
BN1 3LH,32,40,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,49.1,-0.14458,50.825647,E01016969,E06000043,E05015415
BN1 3LJ,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143427,50.825008,E01016969,E06000043,E05015415
BN1 3LL,32,38,47,44,42,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.8,-0.143553,50.826485,E01016969,E06000043,E05015415
BN1 3LN,32,38,47,44,38,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.5,-0.143646,50.82699,E01016969,E06000043,E05015415
BN1 3LP,32,38,47,44,42,40,21,48,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,50.2,-0.144358,50.826597,E01016969,E06000043,E05015415
BN1 3LQ,32,38,47,44,35,40,21,36,48,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.7,-0.143173,50.827459,E01033329,E06000043,E05015415
BN1 3LR,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.142495,50.828096,E01033329,E06000043,E05015415
BN1 3LS,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142988,50.828185,E01033329,E06000043,E05015415
BN1 3LT,32,38,47,44,35,40,21,36,48,51,59,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.9,-0.143243,50.828207,E01016968,E06000043,E05015415
BN1 3LU,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.143323,50.828715,E01016968,E06000043,E05015415
BN1 3LW,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142974,50.828913,E01016968,E06000043,E05015415
BN1 3LZ,45,52,47,32,34,51,29,49,40,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,29,32,34,93,29,51.9,-0.153974,50.826888,E01016951,E06000043,E05015411
BN1 3PA,32,38,47,44,38,40,21,42,48,53,56,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.3,-0.142184,50.828077,E01033329,E06000043,E05015415
BN1 3PB,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141891,50.827946,E01033329,E06000043,E05015415
BN1 3PD,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.14184,50.82957,E01033329,E06000043,E05015415
BN1 3PE,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142312,50.829127,E01033329,E06000043,E05015415
BN1 3PF,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.14225,50.829612,E01033329,E06000043,E05015415
BN1 3PG,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142745,50.829656,E01033329,E06000043,E05015415
BN1 3PH,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.143055,50.829733,E01016967,E06000043,E05015415
BN1 3PJ,32,38,47,44,38,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.5,-0.143717,50.830571,E01016967,E06000043,E05015415
BN1 3PL,32,38,47,44,38,40,15,42,48,53,59,67,71,93,36,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.144384,50.830599,E01016967,E06000043,E05015415
BN1 3PN,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.14617,50.829602,E01016967,E06000043,E05015415
BN1 3PP,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.146443,50.829877,E01016967,E06000043,E05015415
BN1 3PQ,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.144183,50.83101,E01016967,E06000043,E05015415
BN1 3PR,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142313,50.82982,E01033329,E06000043,E05015415
BN1 3PS,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.145166,50.830207,E01016967,E06000043,E05015415
BN1 3PT,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.145644,50.830332,E01016967,E06000043,E05015415
BN1 3PU,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.142677,50.829583,E01033329,E06000043,E05015415
BN1 3QA,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.143757,50.831012,E01016967,E06000043,E05015415
BN1 3RA,32,38,47,44,35,40,15,48,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,49.1,-0.144724,50.827376,E01016968,E06000043,E05015415
BN1 3RB,32,38,47,44,35,40,15,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,48.7,-0.144529,50.826932,E01016968,E06000043,E05015415
BN1 3RD,32,38,47,44,35,40,15,48,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,49.1,-0.145389,50.827099,E01016968,E06000043,E05015415
BN1 3RE,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145666,50.827976,E01016968,E06000043,E05015415
BN1 3RF,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145141,50.827976,E01016968,E06000043,E05015415
BN1 3RG,32,38,47,44,35,40,15,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,48.7,-0.144802,50.82828,E01016968,E06000043,E05015415
BN1 3RH,32,38,47,44,38,40,15,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,15,32,36,93,15,47.9,-0.144216,50.828735,E01016968,E06000043,E05015415
BN1 3RJ,32,38,47,44,35,40,15,36,48,51,59,67,60,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,47.5,-0.143879,50.828292,E01016968,E06000043,E05015415
BN1 3RL,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145747,50.828804,E01016968,E06000043,E05015415
BN1 3RN,32,38,47,44,38,40,15,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,15,32,36,93,15,47.9,-0.144783,50.828762,E01016968,E06000043,E05015415
BN1 3RP,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.143977,50.829747,E01016967,E06000043,E05015415
BN1 3RQ,32,38,47,44,38,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.5,-0.143506,50.829812,E01016967,E06000043,E05015415
BN1 3RR,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145196,50.829821,E01016967,E06000043,E05015415
BN1 3RS,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.144859,50.829726,E01016967,E06000043,E05015415
BN1 3RT,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145,50.829026,E01016968,E06000043,E05015415
BN1 3RU,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.14454,50.829514,E01016967,E06000043,E05015415
BN1 3RY,45,40,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,hove_park,ds,15,38,40,93,15,51.5,-0.147032,50.827907,E01016950,E06000043,E05015411
BN1 3SU,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.145228,50.829012,E01016968,E06000043,E05015415
BN1 3TA,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.146248,50.830485,E01016967,E06000043,E05015415
BN1 3TB,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.145637,50.831222,E01016967,E06000043,E05015415
BN1 3TD,32,38,47,44,38,40,15,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.146598,50.830994,E01016967,E06000043,E05015415
BN1 3TE,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.14798,50.831952,E01016967,E06000043,E05015415
BN1 3TF,44,38,47,44,38,40,15,48,57,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.9,-0.148474,50.832742,E01016938,E06000043,E05015409
BN1 3TG,44,38,67,44,42,40,15,48,57,53,66,73,71,93,36,cardinal_n,ds,patcham,15,38,40,93,15,53.6,-0.149288,50.833339,E01016938,E06000043,E05015409
BN1 3TH,44,38,47,44,38,40,15,48,57,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.9,-0.147906,50.832382,E01016938,E06000043,E05015409
BN1 3TJ,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147262,50.831427,E01016967,E06000043,E05015415
BN1 3TL,32,38,47,44,38,40,15,48,57,53,66,73,71,93,36,cardinal_n,varndean,ds,15,32,38,93,15,51.1,-0.147192,50.832829,E01016938,E06000043,E05015409
BN1 3TN,32,38,47,44,38,36,15,48,48,53,66,73,71,93,36,cardinal_n,varndean,patcham,15,32,36,93,15,50.1,-0.146604,50.831552,E01016967,E06000043,E05015415
BN1 3TP,32,38,47,44,38,36,15,48,48,53,66,73,71,93,36,cardinal_n,varndean,patcham,15,32,36,93,15,50.1,-0.146138,50.831473,E01016967,E06000043,E05015415
BN1 3TQ,32,38,47,44,38,36,15,48,57,53,66,73,71,93,36,cardinal_n,varndean,patcham,15,32,36,93,15,50.8,-0.144882,50.831633,E01016967,E06000043,E05015415
BN1 3TR,32,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,varndean,ds,15,32,38,93,15,50.4,-0.146891,50.831839,E01016967,E06000043,E05015415
BN1 3TS,32,38,47,44,38,36,15,48,57,53,66,73,71,93,35,cardinal_n,varndean,patcham,15,32,36,93,15,50.8,-0.14613399999999999,50.832669,E01016938,E06000043,E05015409
BN1 3TT,32,38,47,44,38,36,15,48,57,53,66,73,71,93,35,cardinal_n,varndean,patcham,15,32,36,93,15,50.8,-0.144983,50.832677,E01016938,E06000043,E05015409
BN1 3TU,32,29,47,44,38,29,15,48,57,53,66,73,71,93,35,cardinal_n,ds,patcham,15,29,29,93,15,49.6,-0.14443,50.832672,E01016938,E06000043,E05015409
BN1 3TW,32,38,47,44,38,40,15,42,48,53,59,67,71,93,36,cardinal_n,varndean,ds,15,32,38,93,15,49.1,-0.146002,50.830625,E01016967,E06000043,E05015415
BN1 3TX,44,38,47,44,38,40,15,48,57,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.9,-0.148373,50.832407,E01016938,E06000043,E05015409
BN1 3UF,32,38,47,44,38,40,15,48,57,53,66,73,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,51.1,-0.144326,50.831336,E01016967,E06000043,E05015415
BN1 3UG,44,38,67,44,38,40,15,53,57,53,66,73,71,93,44,cardinal_n,ds,hove_park,15,38,38,93,15,53.7,-0.148456,50.8332,E01016938,E06000043,E05015409
BN1 3UP,32,38,47,44,38,40,21,42,48,53,59,67,71,93,35,cardinal_n,varndean,ds,21,32,38,93,21,49.5,-0.14372,50.831227,E01016967,E06000043,E05015415
BN1 3US,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.14079,50.826328,E01016969,E06000043,E05015415
BN1 3WA,32,38,47,44,35,40,21,36,48,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.7,-0.14323,50.824604,E01016969,E06000043,E05015415
BN1 3WB,32,38,47,44,35,40,21,36,48,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.7,-0.14291,50.824437,E01016969,E06000043,E05015415
BN1 3WD,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.147208,50.831346,E01016967,E06000043,E05015415
BN1 3XA,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.142729,50.82577,E01016969,E06000043,E05015415
BN1 3XB,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.142273,50.826878,E01016969,E06000043,E05015415
BN1 3XD,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141766,50.827863,E01033329,E06000043,E05015415
BN1 3XE,32,38,47,44,35,40,21,36,48,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.7,-0.141323,50.827937,E01033329,E06000043,E05015415
BN1 3XF,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141877,50.826489,E01016969,E06000043,E05015415
BN1 3XG,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.142257,50.825853,E01016969,E06000043,E05015415
BN1 3XJ,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141468,50.827135,E01016969,E06000043,E05015415
BN1 3XP,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.141418,50.829464,E01033329,E06000043,E05015415
BN1 3XQ,32,38,47,44,38,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.3,-0.141418,50.829464,E01033329,E06000043,E05015415
BN1 3YE,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.142528,50.826181,E01016969,E06000043,E05015415
BN1 3YH,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.142972,50.825747,E01016969,E06000043,E05015415
BN1 3ZA,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141824,50.826754,E01016969,E06000043,E05015415
BN1 3ZE,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141511,50.828929,E01033329,E06000043,E05015415
BN1 4AA,32,29,47,44,42,29,29,35,48,53,59,67,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,47.6,-0.13588,50.826276,E01033328,E06000043,E05015415
BN1 4AB,32,29,47,44,42,29,29,35,48,53,59,67,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,47.6,-0.136869,50.826019,E01033328,E06000043,E05015415
BN1 4AD,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.136578,50.826554,E01033328,E06000043,E05015415
BN1 4AE,32,29,47,44,42,29,29,35,48,53,59,67,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,47.6,-0.136609,50.825781,E01033328,E06000043,E05015415
BN1 4AF,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.13688,50.826814,E01033328,E06000043,E05015415
BN1 4AG,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.137362,50.826126,E01033328,E06000043,E05015415
BN1 4AH,32,38,47,44,42,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,48.2,-0.137727,50.826239,E01033328,E06000043,E05015415
BN1 4AJ,32,38,47,44,42,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,48.2,-0.138438,50.8262,E01033328,E06000043,E05015415
BN1 4AL,32,38,47,44,42,40,21,36,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,36,93,21,48.6,-0.138904,50.826267,E01033328,E06000043,E05015415
BN1 4AN,32,38,47,44,42,40,21,36,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,36,93,21,48.6,-0.139097,50.826414,E01033328,E06000043,E05015415
BN1 4AP,32,38,47,44,42,36,21,36,48,53,56,67,60,93,29,cardinal_n,varndean,patcham,21,32,36,93,21,48.1,-0.139523,50.827122,E01033328,E06000043,E05015415
BN1 4AQ,32,38,47,44,42,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,48.2,-0.139247,50.82692,E01033328,E06000043,E05015415
BN1 4AR,32,38,47,44,42,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.6,-0.139652,50.826396,E01033328,E06000043,E05015415
BN1 4AS,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.136861,50.826936,E01033328,E06000043,E05015415
BN1 4AT,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140106,50.826394,E01016969,E06000043,E05015415
BN1 4AW,30,24,47,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.7,-0.139075,50.832695,E01016964,E06000043,E05015415
BN1 4AY,32,38,47,44,42,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,48.2,-0.138042,50.826514,E01033328,E06000043,E05015415
BN1 4BB,30,24,47,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.7,-0.139305,50.832608,E01016964,E06000043,E05015415
BN1 4BF,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139377,50.830091,E01033329,E06000043,E05015415
BN1 4BH,32,29,47,44,42,29,18,36,62,53,66,73,60,93,29,cardinal_n,ds,patcham,18,29,29,93,18,48.9,-0.141046,50.832768,E01033329,E06000043,E05015415
BN1 4BL,21,28,67,56,43,35,34,35,57,53,66,73,60,93,29,varndean,ds,cardinal_n,21,28,34,93,21,51.5,-0.134732,50.833696,E01016972,E06000043,E05015413
BN1 4BN,30,24,47,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.7,-0.139305,50.832608,E01016964,E06000043,E05015415
BN1 4BP,32,29,47,44,38,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.8,-0.138875,50.828437,E01033329,E06000043,E05015415
BN1 4BU,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.136625,50.826806,E01016964,E06000043,E05015415
BN1 4BW,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.137614,50.826939,E01033328,E06000043,E05015415
BN1 4DE,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139053,50.828959,E01033329,E06000043,E05015415
BN1 4DF,30,24,47,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.7,-0.139305,50.832608,E01016964,E06000043,E05015415
